,train_mean,train_eiso,train_riso,train_vert,valid_mean,valid_eiso,valid_riso,valid_vert,
562,1.2476134686,2.7010385197,0.9975350529,0.0442668331,1.0660715079,2.1903159187,0.9533239972,0.0545746076,
563,1.2450573355,2.6914602706,0.9995294154,0.0441823203,1.0635785963,2.1784672217,0.9577355808,0.0545329864,
564,1.2485321621,2.7024587295,0.999001957,0.0441357998,1.0681365697,2.1919069253,0.957953422,0.0545493618,
565,1.247878783,2.7033570117,0.996271728,0.0440076093,1.0673734536,2.19295967,0.9547261045,0.0544345862,
566,1.2487704888,2.7062002869,0.9961551008,0.0439560789,1.068804749,2.1964706742,0.9554997907,0.0544437823,
567,1.2445226265,2.6955236471,0.9941370022,0.0439072303,1.0637111239,2.1833822313,0.953293825,0.0544573153,
568,1.246919862,2.7006305225,0.9961983599,0.0439307036,1.067362612,2.1900649168,0.9574416435,0.0545812756,
569,1.2480561001,2.7041343319,0.9961524373,0.043881531,1.0691538322,2.194561291,0.958304873,0.0545953326,
570,1.2513601121,2.7155493434,0.9946673682,0.0438636248,1.0735370302,2.2089792427,0.9569878676,0.0546439804,
571,1.2532325728,2.7247951979,0.9911742702,0.0437282502,1.0760307666,2.2210301939,0.9525273908,0.0545347152,
572,1.2524390988,2.7223652505,0.9912774084,0.0436746374,1.0754108059,2.2179913987,0.9537023336,0.0545386853,
573,1.2469402546,2.7063404363,0.9908690456,0.0436112819,1.0688420171,2.197851239,0.9541518136,0.0545229989,
574,1.2472927592,2.7075650418,0.9907413173,0.0435719186,1.0696376315,2.1993976298,0.9549651187,0.054550146,
575,1.2485325567,2.7119973454,0.9900339387,0.0435663862,1.071512839,2.2050773141,0.9548479264,0.0546132764,
576,1.2442633839,2.698573751,0.9907355982,0.0434808027,1.0665621815,2.1882372039,0.9568809595,0.0545683812,
577,1.2449328592,2.7019210395,0.989535884,0.0433416541,1.06752196,2.1920621385,0.9560634466,0.0544402949,
578,1.2489813285,2.7150574249,0.9886163761,0.0432701846,1.0728961227,2.2086513979,0.955619041,0.0544179293,
579,1.2487620598,2.7201409052,0.9829871816,0.0431580926,1.0724864085,2.2150031064,0.9481175797,0.0543385393,
580,1.2471545275,2.7156837754,0.9826385861,0.0431412211,1.0708622178,2.2095801101,0.9486107639,0.0543957793,
581,1.2485699156,2.7216721268,0.9809251426,0.0431124776,1.0728176113,2.2170778263,0.9469477868,0.0544272208,
582,1.2519549126,2.7333331196,0.9794240712,0.043107547,1.0773410882,2.2320124552,0.9455273634,0.0544834459,
583,1.2500085689,2.7288649426,0.978156307,0.0430044569,1.0750469213,2.2262598032,0.9444640615,0.0544168991,
584,1.247917789,2.7209318827,0.9798074435,0.0430140407,1.073065682,2.2165491207,0.9481491394,0.054498786,
585,1.2424381351,2.7051550697,0.9792951047,0.042864231,1.0663357493,2.1961700676,0.9484678727,0.0543693077,
586,1.2463047691,2.7161783715,0.9799785981,0.0427573377,1.0716606332,2.2102100979,0.9504447664,0.0543270354,
587,1.2470588005,2.7190471994,0.9793889766,0.0427402254,1.0729684622,2.2139968352,0.950537183,0.0543713684,
588,1.2445822039,2.7133819706,0.9776806594,0.0426839818,1.0701074915,2.2070038132,0.9489492239,0.0543694374,
589,1.244797755,2.7148786742,0.9768418997,0.0426726912,1.0708289249,2.2093046407,0.9487648313,0.0544173028,
590,1.2487314022,2.7279332804,0.9755785774,0.0426823488,1.0761856528,2.2260954551,0.9479548652,0.054506638,
591,1.2479842739,2.7263260538,0.9750398663,0.0425869016,1.0755881836,2.2240787669,0.9482392354,0.0544465486,
592,1.2439527448,2.7162664507,0.9731558801,0.0424359035,1.0706411575,2.2111701175,0.9464114785,0.0543418764,
593,1.2447286664,2.7200825434,0.9717414065,0.0423620495,1.0718720284,2.2160647968,0.9452236603,0.054327628,
594,1.2458471068,2.7242439675,0.9709897517,0.042307601,1.0736127885,2.2214640158,0.9450430838,0.0543312658,
595,1.2484349974,2.7312448095,0.9717939782,0.0422662044,1.0773366678,2.230490587,0.9471749315,0.0543444848,
596,1.2492013873,2.7328420621,0.9724700826,0.0422920173,1.0787936872,2.232851056,0.9491069995,0.0544230062,
597,1.2469990417,2.7277696141,0.9709426298,0.0422848811,1.0763715025,2.2267005816,0.9479344819,0.054479444,
598,1.2445837493,2.7216346314,0.9699151327,0.0422014838,1.0734301512,2.218505869,0.9473386081,0.0544459766,
599,1.2465746078,2.7296613872,0.9679473523,0.042115084,1.0760901466,2.2284394621,0.9454020672,0.0544289106,
600,1.2483799399,2.7355339133,0.9675320941,0.0420738123,1.0785771688,2.2354941412,0.9457914757,0.0544458894,
601,1.2454988423,2.7247465133,0.9697055014,0.0420445122,1.0754090911,2.2218089832,0.9499500267,0.0544682633,
602,1.2442835596,2.7227816653,0.9681217015,0.0419473121,1.0741051798,2.2192120023,0.948666285,0.0544372522,
603,1.2452698237,2.7282711538,0.9655834414,0.0419548761,1.0755942749,2.2264516978,0.9458380276,0.0544930992,
604,1.243337078,2.7208078112,0.9672051956,0.0419982272,1.0738105418,2.2175608511,0.9492944837,0.0545762906,
605,1.241138456,2.7146534957,0.9668727728,0.0418890994,1.0716253983,2.2104153154,0.9499319456,0.054528934,
606,1.2435124856,2.7236860528,0.9650803356,0.0417710683,1.0746858559,2.2213360909,0.9482312634,0.0544902135,
607,1.2419928466,2.722614095,0.9617080097,0.041656435,1.0729022948,2.2201678899,0.9440890792,0.0544499155,
608,1.2411074239,2.7216595449,0.9600559053,0.0416068214,1.0719697724,2.218977138,0.9424710393,0.0544611398,
609,1.2414997021,2.7234740942,0.9594289237,0.0415960885,1.0728073454,2.2213419021,0.9425760904,0.0545040435,
610,1.242395805,2.7303221981,0.955379411,0.0414858059,1.0737041814,2.2295733758,0.9370719997,0.0544671686,
611,1.2466173674,2.7429107214,0.9555056803,0.0414357004,1.0795194512,2.2456773878,0.9384040267,0.0544769392,
612,1.2449247931,2.7359154027,0.9574782434,0.0413807334,1.0780100995,2.2367048189,0.9428459162,0.0544795635,
613,1.2445302526,2.7373723583,0.9549169021,0.0413014975,1.0776289948,2.2386533171,0.939774208,0.0544594593,
614,1.2392910135,2.7199429241,0.956688756,0.0412413603,1.0719484059,2.2175020553,0.9438914889,0.0544516733,
615,1.2369781599,2.7135345569,0.9561354133,0.0412645094,1.0697211696,2.2105408218,0.9441063389,0.0545163481,
616,1.2445314255,2.7347033121,0.9576136354,0.041277329,1.0794614713,2.2363666653,0.9474504489,0.0545672995,
617,1.2487293179,2.7477511749,0.9572219569,0.0412148218,1.0850557534,2.252600263,0.9480024208,0.0545645763,
618,1.2439204752,2.7374934948,0.9531307797,0.0411371511,1.0790587222,2.2400706587,0.9425551539,0.0545503539,
619,1.2394839857,2.7258290572,0.9515941069,0.041028793,1.0738523973,2.2259193136,0.9411227522,0.0545151259,
620,1.2397165245,2.7279757398,0.9502199242,0.0409539096,1.0743035578,2.2286252703,0.9397900812,0.0544953218,
621,1.2419889993,2.7366234164,0.9484519488,0.0408916327,1.0771570867,2.2391667766,0.937820729,0.0544837546,
622,1.2420958526,2.7348278268,0.9505923473,0.0408673835,1.078145495,2.2372784963,0.9426488835,0.0545091054,
623,1.2416911652,2.7307034636,0.9534795524,0.0408904797,1.0787702858,2.2331266161,0.948616403,0.0545678383,
624,1.2434267324,2.7376691561,0.9517635962,0.040847445,1.0810772568,2.2417831102,0.946871946,0.0545767142,
625,1.239129298,2.7261460808,0.95044701,0.0407948033,1.0763211267,2.2286462564,0.9457347314,0.0545823923,
626,1.2368119455,2.7205747657,0.9491413042,0.0407197667,1.0738301695,2.2223362986,0.9445801744,0.0545740354,
627,1.2386544339,2.7283278311,0.9469792027,0.0406562679,1.0761566139,2.2318614816,0.9420365586,0.0545718016,
628,1.2401639851,2.7335827816,0.9463049916,0.0406041822,1.0783602826,2.238502261,0.9419982257,0.0545803611,
629,1.2401343,2.7324445485,0.947405903,0.0405524485,1.0790156659,2.2373767329,0.9450900372,0.0545802277,
630,1.2379856961,2.7269085495,0.9465264128,0.0405221258,1.0767723505,2.2310050809,0.9447109064,0.0546010641,
631,1.2361337547,2.7203299572,0.9475891548,0.0404821519,1.0752516317,2.2235960245,0.9475455143,0.0546133562,
632,1.2342155125,2.7152004001,0.9470198311,0.0404263061,1.0733697213,2.2176768033,0.9478124728,0.0546198877,
633,1.2319059525,2.7089406497,0.9463999842,0.0403772235,1.0710041153,2.2104893095,0.947899609,0.0546234272,
634,1.2349941398,2.7186935178,0.9459752352,0.0403136664,1.0752127014,2.2225898007,0.9484271983,0.0546211053,
635,1.2398727878,2.7385772615,0.9407584826,0.0402826192,1.0805886976,2.2464791764,0.9406414333,0.0546454832,
636,1.2409244437,2.741967419,0.9405333984,0.0402725135,1.0823553105,2.2509252452,0.9414576431,0.054683043,
637,1.2412547411,2.7413763811,0.9422125183,0.0401753239,1.0834549056,2.2502924576,0.94543209,0.0546401691,
638,1.2380282019,2.7332116833,0.9407693954,0.0401035269,1.0798026084,2.2406942482,0.9440821432,0.0546314337,
639,1.2361083663,2.7298055728,0.9384736076,0.0400459185,1.0776702753,2.2370650181,0.9413109318,0.0546348758,
640,1.2353353074,2.7287289374,0.9373167156,0.0399602693,1.0771095289,2.2361831073,0.9405310498,0.0546144296,
641,1.2368319609,2.7364199918,0.9341558602,0.0399200308,1.0787946473,2.2456101616,0.936142027,0.0546317534,
642,1.2364352419,2.734712289,0.9346673338,0.039926103,1.0790046874,2.2440570611,0.9382589892,0.054698012,
643,1.2368055717,2.7367432852,0.9338346319,0.039838798,1.0797048589,2.2465114504,0.9379341605,0.0546689657,
644,1.23765356,2.7384474503,0.9347194879,0.0397937418,1.081361084,2.2487763389,0.9406286726,0.0546782404,
645,1.2356420994,2.7336869042,0.9335018169,0.0397375771,1.0792020355,2.2433249132,0.9396008849,0.0546803083,
646,1.2364209889,2.7370700188,0.9324619764,0.0397309715,1.0804385033,2.2476366004,0.9389361019,0.0547428077,
647,1.2324041556,2.7226235505,0.9348697796,0.0397191367,1.0764732412,2.2307462638,0.9438845807,0.0547888792,
648,1.2349358702,2.7314313008,0.9337361046,0.0396402052,1.0797375582,2.2413405165,0.943109286,0.054762872,
649,1.2360248329,2.7336451858,0.9347995362,0.0396297768,1.0816122808,2.2441981426,0.9458293439,0.0548093559,
650,1.2348037354,2.7325205149,0.9323581619,0.0395325295,1.0803884844,2.2431566003,0.9432412884,0.0547675646,
651,1.2345783315,2.7332227641,0.9310408175,0.0394714129,1.0804202053,2.2442834572,0.9422136542,0.0547635044,
652,1.2341669855,2.7309978602,0.932128215,0.0393748813,1.0805129774,2.2418633675,0.9449638293,0.0547117353,
653,1.2339690839,2.7295002419,0.9330589816,0.0393480282,1.0809109761,2.2404729763,0.9475167003,0.0547432516,
654,1.2359270619,2.7386515301,0.9297866419,0.0393430136,1.0833596284,2.2516390499,0.9436328607,0.0548069747,
655,1.234224383,2.7348699757,0.9284052546,0.0393979186,1.0817128638,2.2476006464,0.942636177,0.054901768,
656,1.2318725491,2.7257626299,0.930520288,0.0393347294,1.0796788773,2.2372288862,0.9469123739,0.0548953718,
657,1.228997985,2.7176261462,0.9301934469,0.0391743618,1.0766551827,2.2277201282,0.9474546543,0.0547907657,
658,1.2314414358,2.7255630884,0.9296521864,0.0391090327,1.0799539774,2.2374322869,0.9476529743,0.0547766712,
659,1.2325763867,2.7350423731,0.9236352245,0.0390515625,1.0809372098,2.2487579434,0.9392841685,0.0547695175,
660,1.2312597172,2.7350484202,0.9197447284,0.038986003,1.0791451639,2.2487223097,0.9339631513,0.0547500307,
661,1.2297520115,2.7312766606,0.9190131995,0.0389661744,1.0777225166,2.2445688113,0.9338041461,0.0547945925,
662,1.2294887854,2.727595577,0.9219771352,0.0388936439,1.0783066292,2.240400526,0.9397628652,0.0547564964,
663,1.2289371182,2.7223759277,0.9255467649,0.0388886621,1.0785463865,2.2346702066,0.9461627745,0.0548061784,
664,1.2301778464,2.7237292818,0.9279451004,0.0388591569,1.0806469212,2.2363626499,0.9507551789,0.0548229349,
665,1.2271641532,2.7177744032,0.9249168015,0.0388012548,1.0771668155,2.2294997631,0.9471852944,0.0548153891,
666,1.2266911515,2.7198981584,0.9214436005,0.0387316958,1.0766928122,2.2323161282,0.9429735356,0.0547887728,
667,1.2292665823,2.7268942617,0.922169947,0.0387355381,1.0802660722,2.2409565092,0.9449851039,0.0548566034,
668,1.2294187529,2.7289118668,0.92061771,0.0387266819,1.0807861933,2.24362058,0.9438349169,0.0549030829,
669,1.2309984512,2.7356850202,0.9186639679,0.0386463654,1.0829483868,2.252104393,0.941865087,0.0548756804,
670,1.2321642874,2.7422339796,0.9156808185,0.038578064,1.0844239615,2.260120313,0.9382940272,0.0548575445,
671,1.2281456207,2.7289090799,0.9170217029,0.0385060792,1.080267323,2.2445539035,0.9414271721,0.0548208934,
672,1.2294061352,2.7320126986,0.9176998178,0.0385058891,1.0823034571,2.2487086891,0.943321228,0.0548804542,
673,1.2285668818,2.7297581528,0.9174912647,0.038451228,1.0816682706,2.2462518353,0.9438838187,0.0548691579,
674,1.22745484,2.7264435167,0.9174530026,0.0384680008,1.0807589885,2.2427223361,0.9446187125,0.0549359169,
675,1.2244755474,2.7172566988,0.9176789169,0.0384910265,1.0776079649,2.2319491028,0.9458763376,0.0549984544,
676,1.2230486257,2.7141835376,0.9165127499,0.0384495894,1.0761553024,2.2283063468,0.9451574265,0.055002134,
677,1.2242734274,2.7155800455,0.9189133971,0.0383268395,1.0783376944,2.2303655136,0.9497118752,0.0549356942,
678,1.2241353424,2.7150961736,0.9190954706,0.0382143831,1.0785804011,2.2299356272,0.9509465144,0.0548590616,
679,1.2234199485,2.713231166,0.9188534862,0.0381751934,1.0781028147,2.2278977274,0.951540664,0.0548700526,
680,1.2209988999,2.7115581004,0.9133046267,0.0381339725,1.0750740984,2.2260959512,0.9442483699,0.054877974,
681,1.2214518108,2.7150331332,0.9112264576,0.0380958415,1.075993209,2.2307740289,0.9423105906,0.0548950075,
682,1.2231603778,2.7200685913,0.9113637285,0.0380488135,1.0785716345,2.2372487274,0.9435640967,0.0549020796,
683,1.2257902485,2.7299334665,0.9094120006,0.0380252785,1.0818929721,2.2491156466,0.9416261098,0.0549371597,
684,1.2262314019,2.7317066268,0.9090295804,0.0379579985,1.0827196098,2.2512516699,0.9419900887,0.0549170708,
685,1.2245309764,2.7259788456,0.9096945932,0.0379194905,1.0812291838,2.244791571,0.9439750052,0.0549209753,
686,1.2232223527,2.7229032885,0.9089248482,0.0378389216,1.0800139502,2.2413863124,0.9437836612,0.0548718768,
687,1.2245250718,2.722453847,0.9132644893,0.037856879,1.082534651,2.2411895659,0.9514577136,0.0549566735,
688,1.2227695992,2.7179791968,0.9125293779,0.0378002229,1.0808012443,2.2360634571,0.9513900561,0.0549502198,
689,1.2240753544,2.7226308115,0.9118528415,0.0377424101,1.0827028738,2.2417874588,0.9513789484,0.0549422142,
690,1.2214330979,2.7148954904,0.9117071533,0.03769665,1.0799716289,2.2328735026,0.9520995685,0.0549418154,
691,1.2210143014,2.7132457127,0.9120956271,0.0377015644,1.0799278121,2.2311230241,0.9536603907,0.0550000214,
692,1.2210594099,2.7162474402,0.9092494636,0.037681326,1.080150002,2.2350173284,0.9504104888,0.0550221888,
693,1.2198261116,2.7141601888,0.907710599,0.0376075472,1.0788594126,2.2325785979,0.9490065292,0.0549931107,
694,1.2162568438,2.7041510639,0.9070442163,0.0375752512,1.0746825476,2.2200387225,0.9490028066,0.0550061136,
695,1.2158813148,2.7036454166,0.9064335329,0.0375649949,1.0746626908,2.2197121045,0.9492327695,0.0550431984,
696,1.2145235307,2.7025993591,0.9034570554,0.0375141776,1.0731554612,2.2187432693,0.9456831803,0.0550399341,
697,1.2167598739,2.7110199529,0.9017278474,0.0375318215,1.0763812569,2.2299781544,0.9440604622,0.0551051541,
698,1.2174678148,2.7122861415,0.9026503784,0.0374669246,1.0777901852,2.2317409386,0.9465445692,0.0550850478,
699,1.2188282272,2.7153196975,0.9037597003,0.0374052836,1.08003628,2.2356970493,0.9493446218,0.055067169,
700,1.2195221518,2.7166160705,0.9045168894,0.0374334956,1.0814258174,2.2376551923,0.9514715104,0.0551507495,
701,1.218976474,2.7167474749,0.9028706998,0.0373112472,1.0809607126,2.2379178979,0.9498944128,0.0550698271,
702,1.2208930323,2.7257377145,0.8997336755,0.0372077067,1.0830990495,2.2485488356,0.9457446204,0.0550036924,
703,1.2190143269,2.721660713,0.8982268418,0.0371554261,1.0810245371,2.2437709483,0.944309645,0.0549930181,
704,1.2156170256,2.7093726448,0.9003150174,0.0371634146,1.0777721444,2.2294860106,0.9487652991,0.0550651235,
705,1.216580837,2.7139134531,0.8986299014,0.0371991566,1.0791617764,2.2354122369,0.9469105099,0.0551625824,
706,1.2167469286,2.7162201883,0.896938149,0.0370824484,1.0794936152,2.238168676,0.9452312395,0.0550809301,
707,1.2153783721,2.7135525962,0.8955480721,0.0370344479,1.0781030371,2.235144917,0.9440798858,0.0550843085,
708,1.216539686,2.7166249919,0.8959817846,0.0370122816,1.0800578361,2.2390102765,0.9460349254,0.0551283066,
709,1.2166531279,2.7195173971,0.8934913442,0.0369506422,1.0802107329,2.2424726439,0.9430590868,0.0551004681,
710,1.2183981033,2.7238449644,0.8943994163,0.0369499291,1.0828247962,2.2477064516,0.9456012796,0.0551666574,
711,1.2141234658,2.7107757239,0.894672526,0.0369221474,1.0781799913,2.2322314866,0.9471210424,0.0551874451,
712,1.2116458992,2.7024911445,0.8955839046,0.0368626485,1.0755552229,2.2217221593,0.9497867294,0.0551567799,
713,1.2120789199,2.7032549991,0.8961178323,0.0368639284,1.0767105924,2.2231058101,0.951812377,0.0552135902,
714,1.2132455013,2.7056870803,0.8972223684,0.0368270552,1.0787837409,2.2264640834,0.9546651459,0.0552219935,
715,1.2173219028,2.7199061748,0.8952662757,0.036793258,1.0839859506,2.2440692812,0.9526443938,0.0552441768,
716,1.2125620547,2.7088835925,0.8921015242,0.0367010474,1.0781704516,2.2309494702,0.948372841,0.0551890436,
717,1.2101413827,2.7047866397,0.8890097122,0.0366277962,1.0752219175,2.2260210273,0.9444845168,0.0551602084,
718,1.2098334131,2.7051098812,0.8877857456,0.0366046127,1.0751619697,2.2267290233,0.9435705577,0.0551863281,
719,1.2087114952,2.6999343693,0.8896043634,0.036595753,1.0744460674,2.2207205631,0.9473793542,0.0552382848,
720,1.2102854207,2.7047205542,0.8896112993,0.0365244088,1.0768557014,2.2270072092,0.9483529468,0.0552069482,
721,1.2096582043,2.7003783594,0.8921209191,0.0364753345,1.0768119208,2.2216784907,0.9535570011,0.0552002708,
722,1.2076546644,2.6927089031,0.8937739393,0.0364811507,1.0748031152,2.2119855973,0.9571615358,0.0552622126,
723,1.2092014811,2.6963635233,0.8947613834,0.0364795366,1.0773815997,2.217080881,0.9597535352,0.0553103829,
724,1.2067072054,2.694704009,0.8889992634,0.0364183439,1.0740850306,2.2150247359,0.9519415452,0.0552888105,
725,1.2045629292,2.689266657,0.8880557437,0.036366387,1.0716137118,2.207895511,0.9516669319,0.0552786926,
726,1.2034147123,2.6891248611,0.8848224502,0.0362968257,1.0703501817,2.2080229816,0.9477780239,0.0552495396,
727,1.2040949574,2.6937364411,0.8822799136,0.0362685176,1.0715657959,2.2146495957,0.9447717322,0.0552760599,
728,1.2052923354,2.6964746961,0.8831925013,0.0362098088,1.0736688964,2.2184298314,0.9473165758,0.055260282,
729,1.2115535421,2.7152240486,0.8832124763,0.0362241015,1.0820649674,2.2423149331,0.9485401345,0.0553398345,
730,1.2121842418,2.7160570526,0.8842790068,0.0362166659,1.0834236647,2.2435440351,0.951345561,0.0553813979,
731,1.2116498515,2.7142357246,0.8845548058,0.0361590242,1.0832211022,2.2415298032,0.9527590796,0.0553744238,
732,1.2079429022,2.7049519103,0.8827782346,0.0360985616,1.0788726336,2.2304241928,0.9508406666,0.0553530415,
733,1.2033775549,2.6913761459,0.8826801015,0.0360764174,1.0733535255,2.2129541619,0.951738957,0.0553674578,
734,1.2036062509,2.6904362644,0.8842975528,0.0360849355,1.0741571719,2.2117690096,0.9552874352,0.0554150709,
735,1.2015144893,2.6873098945,0.8811954793,0.036038094,1.0716059671,2.2079088125,0.9515016023,0.0554074866,
736,1.2005205785,2.6844799729,0.8811499102,0.0359318525,1.0706343367,2.2040862543,0.9524816295,0.0553351262,
737,1.2005209493,2.6840992642,0.8815800125,0.0358835713,1.0710467212,2.2035634345,0.9542394522,0.0553372768,
738,1.2010161529,2.6850407848,0.8821591746,0.0358484992,1.0722026805,2.2050148104,0.9562470647,0.0553461665,
739,1.2008613305,2.6890610511,0.8777437339,0.0357792064,1.0720928609,2.2106533579,0.9503095898,0.055315635,
740,1.2011567469,2.6907770309,0.8769173017,0.0357759081,1.0728929454,2.2133614656,0.9499438216,0.055373549,
741,1.2000417074,2.6862522082,0.8780925481,0.0357803659,1.0719919302,2.2077013484,0.9528366577,0.0554377844,
742,1.2009808138,2.6852952306,0.8818986293,0.0357485817,1.0739271422,2.206462848,0.9598661783,0.0554524002,
743,1.2026404397,2.6914355278,0.880802219,0.0356835722,1.0765071307,2.2147883826,0.9593019991,0.0554310103,
744,1.2008546558,2.6887974154,0.878162292,0.0356042599,1.0743424464,2.2113794917,0.956265162,0.0553826857,
745,1.1977805973,2.6821071666,0.8756821703,0.035552455,1.0703881949,2.2025348876,0.9532615492,0.055368148,
746,1.2021576695,2.6935258915,0.8773596492,0.0355874678,1.0769247504,2.2180533756,0.9572452707,0.0554756051,
747,1.1977881184,2.6779569585,0.8798621823,0.0355452145,1.0716790518,2.197353866,0.9622086789,0.0554746104,
748,1.194273152,2.6703044189,0.8770458675,0.0354691696,1.0669486133,2.1865843665,0.9588357889,0.0554256844,
749,1.1968756877,2.6788654706,0.8762962688,0.0354653236,1.0711696176,2.199321404,0.9587166856,0.0554707633,
